,_id,azienda,link,luogo,titolo
1092,a_16494e380eb750b15891ece5816e0ec4,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Junior Business Analyst (Stage)
1093,a_d8a939b394f1417f6c93ad38e6388b1d,Hays,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Web Analyst - Digital Agency
1094,a_7132e0c776f315b49b226763a0d42519,Optima S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Campania
",Billing Analyst Specialist
1095,a_b519c3ce342c186f0a92adcf4c77632e,MP Executive Search,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Fiorano Modenese, Modena
",BUSINESS ANALYST
1096,a_10ba0ad2f7acfd123b3fd6e9f8064d09,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bergamo
",SOURCING ANALYST
1097,a_37135feec860e1c084fa3412f9f14ff7,Sorgenia S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Regulatory Analyst - Stage
1098,a_8e51f6716d497d8a772b2dfa93a29748,Sorgenia S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Quantitative Risk Analyst - Stage
1099,a_496dfa54be5ab39a1bcc2738364b14bb,Sorgenia S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Product Development& Digital Analyst - Stage
1100,a_4a79f2987f6da6bc09f0ec367046a0ff,Sorgenia S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Trading Analyst - Stage
1101,a_a9dfcc9490dff4db0d2d3c400d204ec6,Praxi,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",BUSINESS & FUNCTIONAL ANALYST
1102,a_696bafcddee9d2f9282224bb2a8147c3,Sorgenia S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Institutional Affairs Analyst - Stage
1103,a_36f21aa8076b2b5f550c54d2bd770917,Esprimo S.r.l.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Genova
",Business Analyst ambito Hospitality
1104,a_902bf33909b6f56b2749f224bb9fea54,MP Executive Search,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Modena
",Business analyst
1105,a_f8efcd098f674d2d2562fc48a98e7d1b,Sida Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Ancona
",Business Analyst
1106,a_1893356710a9e583fad7d74e48188b4c,Studio Pavan,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona
",PRICING ANALYST &acirc; CONTROLLER COMMERCIALE JUNIOR COD. SP2268
1107,a_8ebb1814bda9e746351e6a33af4a7f48,Studio Pavan,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona
",Pricing Analyst – Controller Commerciale junior Cod. SP2268
1108,a_ca87ae6b900af056fd280ea354e182b4,Studio Pavan,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona
",Pricing analyst – controller commerciale junior cod. sp2268
1109,a_220eec624dfb2d2f1b17c73f1f997bf2,Studio Pavan,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Vicenza
",Business analyst cod. sp2263
1110,a_fcb0e0ac1b03a68f8d933b03f80a93e3,Studio Pavan,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Vicenza
",BUSINESS ANALYST Cod. SP2263
1111,a_4dfe637c97a3555a961d4b814acbcdf8,Dedagroup,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Stage: Dedagroup digital academy - business analyst
1112,a_a0543dfcf5bb062a53b1b31fd8f2021b,Future Manager Recruitment,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Reporting and data analyst specialist
1113,a_72b700dac8127c5754cb26b4a1e5aedb,Future Manager Recruitment Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Reporting & Data Analyst Specialist
1114,a_c831d91ca66d5f40519d6fdd10fef3de,PRESENT S.P.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Analyst and Developer Sharepoint
1115,a_3e345a7495db1c2b09f4e6408663c1d4,Prosoft Intesys S.r.l,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Genova
",Junior analyst pl/sql data base oracle
1116,a_1c46eb0c28ad5244d49ba2439e8b964a,Relizont,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Martellago, Venezia
",DATA ANALYST
1117,a_e1d73199932414a9e45991642e089a9e,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",STAGISTA - ANALISTA/OPERATION ANALYST
1118,a_2e89a70f6a1c1d28cbf8b7c95327a0c2,Birrificio Belgrano,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Rho, Milano
",MARKET ANALYST
1119,a_8648b7f8e8a805d16d571d1bdc8dcb8e,Westhouse Italia Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",FE Test Analyst
1120,a_3d02c78bb9195acf16d0213c364bc98c,Present SpA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst SAP QM
1121,a_ba2b57170a95425fd5f5fcf1e16910a3,Digital Engineering Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Soc security analyst
1122,a_7ef35888af27f949d9d5836517d6e7a1,Present SpA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst SAP SD
1123,a_0e3b16cce1b7040bad79d0f45b8eea94,Present SpA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst SAP MM
1124,a_22f1656a08733baf4a866141993610ae,Present SpA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Analyst and Developer Sharepoint
1125,a_871339f2f184001b3d02232338662f2f,Present SpA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst SAP PM-CS
1126,a_05ad834f5fb6dc9aea6d47cb02a79847,Articolo1,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",IT Security Analyst Junior
1127,a_c2cf6e670052d0ac0f515fcf53f8e61b,Life In,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Fiorenzuola d'Arda, Piacenza
",DATA ANALYST statistiche e contabilità
1128,a_8bfbdb2487bd1d5c94a010ac2d3d70d6,Studio Pavan,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Veneto
",BUSINESS ANALYST COD. SP2263
1129,a_d6fcf1c8b81ae379d07b07d8a68c0ff6,Studio Pavan,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Veneto
",BUSINESS ANALYST COD. SP2263
1130,a_bc020ca506f81491f838f8d3e4d412fd,Adecco,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Sacile, Pordenone
",MM PP SAP ANALYST-CONSULTANT
1131,a_dde1b17886f83865f550d59e16315698,Verisure,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",JUNIOR ANALYST
1132,a_3dcb7bdd9f5ff954bb49b4fa9a41a424,Studio Pavan,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona - Mantova
",PRICING ANALYST – CONTROLLER COMMERCIALE JUNIOR COD. SP2268
1133,a_faddfdd5f43e0c3c614c720e2a8f7dbd,Birrificio Belgrano,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Rho, Milano
",JUNIOR ANALYST
1134,a_db08cb8fab9efee32e4131cf15fea8b1,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Legnano, Milano
",IT BUSINESS ANALYST CICLO PASSIVO
1135,a_92286a3eef41dd1313ff9c9a5ea6eaf5,Space Work,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Brescia
",JUNIOR FUNCTIONAL ANALYST
1136,a_0668cf5fdc46d4c071dac9ce1ecd5233,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",JUNIOR DATA ANALYST
1137,a_aa15606d597285ecac52d71725647414,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",JUNIOR BUSINESS ANALYST
1138,a_5328ef384804dac6c0c5e7531ee4a2ef,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bergamo
",LOGISTIC TECHNICAL ANALYST
1139,a_d127e72728d1892b741d62a603e36961,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",DATA ANALYST IN STAGE
1140,a_495d7d67f77e3b909ad60f72037671c5,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lecce
",NEOLAUREATO/A IN STATISTICA/MATEMATICA/FISICA – JUNIOR DATA ANALYST
1141,a_087788ccf212d1e436a9475f68899a70,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona
",STAGE SALES ANALYST
1142,a_536bfba855b8b2531557f2895149ddd1,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",JUNIOR DATA ANALYST
1143,a_4961be22e446990f6ed16dd70b80b92b,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Modena
",COST ANALYST
1144,a_baf587451bf3d7c62f965ee8ab6880fa,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lecce
",JUNIOR DATA ANALYST
1145,a_3c8537067ab54276753d5cbdf1f32698,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",STAGE BUSINESS ANALYST
1146,a_b9749d4840a4b7d8c548eaede49984a4,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",NEOLAUREATO/A IN STATISTICA/MATEMATICA/FISICA – JUNIOR DATA ANALYST
1147,a_826ae508b0381ea28012c3a18737a241,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",JUNIOR BUSINESS ANALYST
1148,a_70b4aafbdf44f01ad27b5b6d25c771e9,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Cagliari
",JUNIOR DATA ANALYST
1149,a_8d0b4a38978230a6878db12f117cc18d,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona
",Stage Sales Analyst (multinazionale automotive)
1150,a_e144dad2184f50997c6a2e32faae10c8,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",DATA ANALYST – Quotation and Sales Support Specialist
1151,a_2ca01d803c093c41d3560fc7e7b91b39,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",PRICING AND PROGRAM ANALYST
1152,a_752f5fc77855a5a93675168468e7eb9f,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",DATA ANALYST IN STAGE
1153,a_0338792383a7d1b11250c57a40f1a2da,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business analyst settore medical
1154,a_02a7c9d95953f2cfe896fc4e8c60790c,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CREDIT ANALYST
1155,a_1348ff1ada15e524f07dab3aa6ae85ce,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona
",STAGE SALES ANALYST
1156,a_2cb50b6656d1494c4ab314f9d29cda99,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",NEOLAUREATO/A IN STATISTICA/MATEMATICA/FISICA – JUNIOR DATA ANALYST
1157,a_45c5a1f153aeec1df657a9afc025d845,Cesop,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Senior Analyst Programmer
1158,a_3e92db71108e2bef9ae24c37daf7bfb0,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst
1159,a_f9645ca3f90dc767687391694c9401c7,Altran,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Senior Business Analyst and Testing Engineer (SMSC Expert)
1160,a_058d4263c9f366b27216ffd0dfb86cf1,Altran,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Business Analyst
1161,a_b0b15b78da93587ff6f536268e112104,Cesop,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Senior Business Analyst
1162,a_d2f34a9c7a508c955421c91401a7bfbc,Cesop,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Senior Business Analyst
1163,a_211e31db002b4e1a53cd62de2966b4f9,Cesop,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Analyst Developer
1164,a_b65a6b0a5cad6d32863cc38ec567326c,ADHR Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Asset Analyst
1165,a_98b29792108061bae298400bd1bc063e,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",JUNIOR TECHNOLOGY ANALYST
1166,a_90532ab48aef2d447d9afe5008e0bbf8,MSX International,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Data Analyst
1167,a_9065b02657f162ffe5a2c9633beb7992,Tenaris,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Dalmine, Bergamo
",IT Industrial Applications Analyst
1168,a_d1ad599ff99e40a3c5e55495b8342d76,Sysdata,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Junior Business Analyst
1169,a_5d60bad3b102880120bd0cf1d6485555,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Blue Team - Junior Security Analyst
1170,a_b1ed8a9c26730f63d07a3f9f11df1e16,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Blue Team - Security Analyst
1171,a_e7be1d3ce762861b66aa0e3f3c74c736,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Monza e Brianza
",BUSINESS ANALYST - STAGE
1172,a_7452c1a4f0f3dda376052c3b01486738,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Monza e Brianza
",BUSINESS ANALYST - STAGE
1173,a_c56e922789974b6cb9a27667bf335621,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Monza e Brianza
",BUSINESS ANALYST - STAGE
1174,a_50a4a7685bad115237251a5a840e37d8,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Castel Giubileo, Roma - Milano
",Microsoft CRM Dynamics Analyst
1175,a_c6191f913363ac79a09694d7ff4bc881,Prosoft Intesys,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Genova
",BUSINESS ANALYST ESPERTO SU SISTEMI CRM B2C/B2B
1176,a_16dfae2686870711dc8bf59a0961c6f0,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Tech Analyst / Data Mapping Senior
1177,a_da7a7e1a4462c1a6ea1c0c2a4b9ed330,Hertz Italiana srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Tirocinio Operations Analyst - Laureato/a in materie tecniche
1178,a_bda52ab74bb26b420ffeccbfac9ada26,Yves Rocher,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",IT Digital Analyst
1179,a_9cc9312c4a211cdd3bd21bd089a8754b,Emma Villas srl Unipersonale,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Chiusi, Siena
",PROCESS AND DATA ANALYST
1180,a_cc520b9dd6c8e740d2c8dc47e74ecc13,Maneat,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",BUSINESS DATA ANALYST
1181,a_ec322905234004335e0331cdc360e23f,Sogetel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst - BSS/OSS
1182,a_3111d937a37921b84b82a9ab9f41d330,Altuofianco srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",IT Junior Analyst
1183,a_9ff47c1fafe97b7c4c86f3e79b5bed26,Morson Projects,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Varese
",FLIGHT DATA ANALYST
1184,a_6d58e9a1b614b64ba9928dda0e3b4991,Smartercom Italia SRL,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst Financial BAF-0519-MI
1185,a_4255f4e17562eafdc6ead4cdaf55c396,Smartercom Italia SRL,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst Financial BAF-0519-MI
1186,a_a01b30ae3e7b9771820c9c3edd92110b,Iconsulting,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Salerno
",Junior marketing analyst
1187,a_d66fd13091fa899d7a3e04be690dcd9a,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Vercelli
",ADDETTO UFFICIO CONTROLLO DI GESTIONE_CONTROLLER ANALYST
1188,a_f873df751fe82f8eab8f00b6e6b91cc6,Power Training Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Stage per Analyst
1189,a_8f897f4b2696d7593fcbcc01d64b818c,Prosoft Intesys S.r.l.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Genova
",Business analyst
1190,a_7cfc57ba473e4013832ebef9a6a5550c,EXO AUTOMOTIVE SPA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Padova
",PRICING ANALYST SENIOR
1191,a_e4f8758d7799bdf982c4652bc4b645cf,Schema31 Spa,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Schema31 ricerca una persona Senior Test Analyst a Roma
1192,a_2bb288b692a5f1a4da977fb5c3c3a042,Maneat,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Genova
",Business Analyst
1193,a_c2aa21716321e52362230e82e7809d13,VmWay Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Senior Analyst - Roma
1194,a_e5e825444dab3c9159b9424895be6698,FutureManagerRecruitment,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Varese
",Credit Analyst
1195,a_a3fe494055e2475479c8e2b89af8d765,Training 4U Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",Business Analyst
1196,a_5d9846b9b480b35f33235f756d4591ce,Creden Spa,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Sesto San Giovanni, Milano
",BUSINESS ANALYST
1197,a_e3e064da6dee01776f98565297e902f8,Prosoft,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Genova
",BUSINESS & SALES ANALYST JUNIOR
1198,a_213e518f6966b7d21135b89724e687c5,Hoel Consulting,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Ferrara
",SAP BUSINESS ANALYST modulo SD
1199,a_c712ff9473e4e0531ff8d033d3a63a4a,GGF GROUP,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Ancona
",BUSINESS ANALYST
1200,a_3e63f131954c03d01d7dff8d01359c57,Hoel Consulting,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Ferrara
",SAP BUSINESS ANALYST modulo PP
1201,a_1f77c41e97de47a62724ff4a724e47cb,Taecno srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Napoli
",Analyst engineer
1202,a_0a67746c57a727b595063ce4611db50b,Allinance,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Junior Business Analyst
1203,a_564c0bfbc3f67ab74dd562c7f5904b53,YVES ROCHER SRL,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Origgio, Varese
",IT Digital Analyst
1204,a_f595a031f0161210de56ae5abf639084,Reputation Manager S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Social media analyst – remote work
1205,a_30922f837fa77bc0a950d2849fd6c9fe,IT4Partners Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",TEST ANALYST
1206,a_25981551290791ec224fa1d811c4a3b9,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Junior Cyber Risk Management Analyst
1207,a_92431cfc76c9031174cee8116cb68195,DEDAGROUP S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Business Analyst - area Banking
1208,a_3bbada3014474ba7b61c509c2bc3f674,DEDAGROUP S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Business Analyst - Dedagroup Stealth
1209,a_8f8018f1c843ff98258c11c288a22cbf,Articolo1,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",IT Security Analyst Junior
1210,a_2af76d41d1df3545426ba2f7f52496fa,Mediamatch,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",SEO Specialist Analyst
1211,a_a2e779e0ffb69619eb9d1f75d62b14e0,Michael Page,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Brescia
",E-Commerce Data Analyst
1212,a_a7176d5bd0237ff142247250f0fd9a43,DXC Technology,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Cernusco sul Naviglio, Milano
",Reinsurance/Insurance Business Analyst
1213,a_c38bbd056845b096af66e0182754e644,Diagnostics,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Compliants Analyst Italy Dx&Ls
1214,a_590ac03339de4d07d6b2a205fc7a22fb,Coca-Cola,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano - Albania
",Business Analyst Italy&Albania
1215,a_9e65b97383f617da5f5b5d6f4a9feba8,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",FINANCIAL ANALYST
